"phase","tier","family","design_case_id","bf_prior_id","chunk_id","replicate_start","replicate_end","seed"
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",7,6001,7000,27261035
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",8,7001,8000,28261038
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",9,8001,9000,29261041
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",10,9001,10000,30261044
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p1-usd1-long",1,1,1000,21261017
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p1-usd1-long",2,1001,2000,22261020
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p1-usd1-long",3,2001,3000,23261023
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p1-usd1-long",4,3001,4000,24261026
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p1-usd1-long",5,4001,5000,25261029
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p1-usd1-long",6,5001,6000,26261032
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p1-usd1-long",7,6001,7000,27261035
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p1-usd1-long",8,7001,8000,28261038
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p1-usd1-long",9,8001,9000,29261041
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p1-usd1-long",10,9001,10000,30261044
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",1,1,1000,21261017
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",2,1001,2000,22261020
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",3,2001,3000,23261023
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",4,3001,4000,24261026
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",5,4001,5000,25261029
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",6,5001,6000,26261032
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",7,6001,7000,27261035
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",8,7001,8000,28261038
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",9,8001,9000,29261041
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",10,9001,10000,30261044
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p1-usd1-long",1,1,1000,21261017
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p1-usd1-long",2,1001,2000,22261020
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p1-usd1-long",3,2001,3000,23261023
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p1-usd1-long",4,3001,4000,24261026
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p1-usd1-long",5,4001,5000,25261029
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p1-usd1-long",6,5001,6000,26261032
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p1-usd1-long",7,6001,7000,27261035
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p1-usd1-long",8,7001,8000,28261038
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p1-usd1-long",9,8001,9000,29261041
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p1-usd1-long",10,9001,10000,30261044
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",1,1,1000,21261017
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",2,1001,2000,22261020
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",3,2001,3000,23261023
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",4,3001,4000,24261026
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",5,4001,5000,25261029
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",6,5001,6000,26261032
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",7,6001,7000,27261035
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",8,7001,8000,28261038
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",9,8001,9000,29261041
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p1-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p1-usd1-long",10,9001,10000,30261044
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p2-psd0-on-z-dnorm-0p2-s0p5-usd1-long",1,1,1000,21261018
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p2-psd0-on-z-dnorm-0p2-s0p5-usd1-long",2,1001,2000,22261021
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p2-psd0-on-z-dnorm-0p2-s0p5-usd1-long",3,2001,3000,23261024
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p2-psd0-on-z-dnorm-0p2-s0p5-usd1-long",4,3001,4000,24261027
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p2-psd0-on-z-dnorm-0p2-s0p5-usd1-long",5,4001,5000,25261030
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p2-psd0-on-z-dnorm-0p2-s0p5-usd1-long",6,5001,6000,26261033
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p2-psd0-on-z-dnorm-0p2-s0p5-usd1-long",7,6001,7000,27261036
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p2-psd0-on-z-dnorm-0p2-s0p5-usd1-long",8,7001,8000,28261039
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p2-psd0-on-z-dnorm-0p2-s0p5-usd1-long",9,8001,9000,29261042
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p2-psd0-on-z-dnorm-0p2-s0p5-usd1-long",10,9001,10000,30261045
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p5-psd0-on-z-dnorm-0p2-s0p5-usd1-long",1,1,1000,21261018
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p5-psd0-on-z-dnorm-0p2-s0p5-usd1-long",2,1001,2000,22261021
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p5-psd0-on-z-dnorm-0p2-s0p5-usd1-long",3,2001,3000,23261024
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p5-psd0-on-z-dnorm-0p2-s0p5-usd1-long",4,3001,4000,24261027
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p5-psd0-on-z-dnorm-0p2-s0p5-usd1-long",5,4001,5000,25261030
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p5-psd0-on-z-dnorm-0p2-s0p5-usd1-long",6,5001,6000,26261033
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p5-psd0-on-z-dnorm-0p2-s0p5-usd1-long",7,6001,7000,27261036
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p5-psd0-on-z-dnorm-0p2-s0p5-usd1-long",8,7001,8000,28261039
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p5-psd0-on-z-dnorm-0p2-s0p5-usd1-long",9,8001,9000,29261042
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-point-null0-pm0p5-psd0-on-z-dnorm-0p2-s0p5-usd1-long",10,9001,10000,30261045
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",1,1,1000,21261018
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",2,1001,2000,22261021
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",3,2001,3000,23261024
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",4,3001,4000,24261027
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",5,4001,5000,25261030
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",6,5001,6000,26261033
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",7,6001,7000,27261036
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",8,7001,8000,28261039
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",9,8001,9000,29261042
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",10,9001,10000,30261045
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p5-usd1-long",1,1,1000,21261018
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p5-usd1-long",2,1001,2000,22261021
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p5-usd1-long",3,2001,3000,23261024
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p5-usd1-long",4,3001,4000,24261027
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p5-usd1-long",5,4001,5000,25261030
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p5-usd1-long",6,5001,6000,26261033
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p5-usd1-long",7,6001,7000,27261036
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p5-usd1-long",8,7001,8000,28261039
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p5-usd1-long",9,8001,9000,29261042
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-bf01-normal-null0-pm0p2-psd0p3-on-z-dnorm-0p2-s0p5-usd1-long",10,9001,10000,30261045
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",1,1,1000,21261018
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",2,1001,2000,22261021
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",3,2001,3000,23261024
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",4,3001,4000,24261027
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",5,4001,5000,25261030
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",6,5001,6000,26261033
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",7,6001,7000,27261036
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",8,7001,8000,28261039
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",9,8001,9000,29261042
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-dirbf01-directional-normal-null0-pm0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",10,9001,10000,30261045
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p5-usd1-long",1,1,1000,21261018
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p5-usd1-long",2,1001,2000,22261021
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p5-usd1-long",3,2001,3000,23261024
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p5-usd1-long",4,3001,4000,24261027
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p5-usd1-long",5,4001,5000,25261030
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p5-usd1-long",6,5001,6000,26261033
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p5-usd1-long",7,6001,7000,27261036
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p5-usd1-long",8,7001,8000,28261039
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p5-usd1-long",9,8001,9000,29261042
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p35355339-on-z-dnorm-0p2-s0p5-usd1-long",10,9001,10000,30261045
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",1,1,1000,21261018
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",2,1001,2000,22261021
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",3,2001,3000,23261024
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",4,3001,4000,24261027
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",5,4001,5000,25261030
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",6,5001,6000,26261033
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",7,6001,7000,27261036
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",8,7001,8000,28261039
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",9,8001,9000,29261042
"materialize_bf_prior","long","z","z-dnorm-0p2-s0p5-usd1-long","z-nmbf01-moment-null0-psd0p70710678-on-z-dnorm-0p2-s0p5-usd1-long",10,9001,10000,30261045
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-point-null0-pm10-psd0-on-z-dpoint-0-usd50-short",1,1,1000,21261012
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-point-null0-pm10-psd0-on-z-dpoint-0-usd50-short",2,1001,2000,22261015
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-point-null0-pm10-psd0-on-z-dpoint-0-usd50-short",3,2001,3000,23261018
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-point-null0-pm10-psd0-on-z-dpoint-0-usd50-short",4,3001,4000,24261021
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-point-null0-pm10-psd0-on-z-dpoint-0-usd50-short",5,4001,5000,25261024
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-point-null0-pm10-psd0-on-z-dpoint-0-usd50-short",6,5001,6000,26261027
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-point-null0-pm10-psd0-on-z-dpoint-0-usd50-short",7,6001,7000,27261030
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-point-null0-pm10-psd0-on-z-dpoint-0-usd50-short",8,7001,8000,28261033
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-point-null0-pm10-psd0-on-z-dpoint-0-usd50-short",9,8001,9000,29261036
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-point-null0-pm10-psd0-on-z-dpoint-0-usd50-short",10,9001,10000,30261039
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm10-psd20-on-z-dpoint-0-usd50-short",1,1,1000,21261012
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm10-psd20-on-z-dpoint-0-usd50-short",2,1001,2000,22261015
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm10-psd20-on-z-dpoint-0-usd50-short",3,2001,3000,23261018
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm10-psd20-on-z-dpoint-0-usd50-short",4,3001,4000,24261021
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm10-psd20-on-z-dpoint-0-usd50-short",5,4001,5000,25261024
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm10-psd20-on-z-dpoint-0-usd50-short",6,5001,6000,26261027
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm10-psd20-on-z-dpoint-0-usd50-short",7,6001,7000,27261030
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm10-psd20-on-z-dpoint-0-usd50-short",8,7001,8000,28261033
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm10-psd20-on-z-dpoint-0-usd50-short",9,8001,9000,29261036
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm10-psd20-on-z-dpoint-0-usd50-short",10,9001,10000,30261039
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",1,1,1000,21261012
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",2,1001,2000,22261015
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",3,2001,3000,23261018
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",4,3001,4000,24261021
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",5,4001,5000,25261024
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",6,5001,6000,26261027
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",7,6001,7000,27261030
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",8,7001,8000,28261033
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",9,8001,9000,29261036
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-bf01-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",10,9001,10000,30261039
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-dirbf01-directional-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",1,1,1000,21261012
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-dirbf01-directional-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",2,1001,2000,22261015
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-dirbf01-directional-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",3,2001,3000,23261018
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-dirbf01-directional-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",4,3001,4000,24261021
"materialize_bf_prior","adversarial","z","z-dpoint-0-usd50-short","z-dirbf01-directional-normal-null0-pm0-psd20-on-z-dpoint-0-usd50-short",5,4001,5000,25261024
